Versicherer;Land;Hoheitsgebiet;Geschäftsjahr;Erhebungsjahr;Region;Altersklasse;Unfalleinschluss;Tarif;Tariftyp;Altersuntergruppe;Franchisestufe;Franchise;Prämie;isBaseP;isBaseF;Tarifbezeichnung
1479;EU LU;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU LU;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1479;EU LV;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;115;1;1;BASE
1479;EU LV;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;240;1;1;BASE
1479;EU LV;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;300;1;1;BASE
1479;EU LV;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;107;1;1;BASE
1479;EU LV;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU LV;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1479;EU MT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;115;1;1;BASE
1479;EU MT;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;240;1;1;BASE
1479;EU MT;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;300;1;1;BASE
1479;EU MT;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;107;1;1;BASE
1479;EU MT;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU MT;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1479;EU NL;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;115;1;1;BASE
1479;EU NL;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;240;1;1;BASE
1479;EU NL;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;300;1;1;BASE
1479;EU NL;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;107;1;1;BASE
1479;EU NL;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU NL;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1479;EU NO;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;115;1;1;BASE
1479;EU NO;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;240;1;1;BASE
1479;EU NO;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;300;1;1;BASE
1479;EU NO;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;107;1;1;BASE
1479;EU NO;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU NO;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1479;EU PL;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;115;1;1;BASE
1479;EU PL;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;240;1;1;BASE
1479;EU PL;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;300;1;1;BASE
1479;EU PL;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;107;1;1;BASE
1479;EU PL;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU PL;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1479;EU PT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;115;1;1;BASE
1479;EU PT;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;240;1;1;BASE
1479;EU PT;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;300;1;1;BASE
1479;EU PT;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;107;1;1;BASE
1479;EU PT;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU PT;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1479;EU RO;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;115;1;1;BASE
1479;EU RO;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;240;1;1;BASE
1479;EU RO;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;300;1;1;BASE
1479;EU RO;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;107;1;1;BASE
1479;EU RO;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU RO;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1479;EU SE;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;115;1;1;BASE
1479;EU SE;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;240;1;1;BASE
1479;EU SE;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;300;1;1;BASE
1479;EU SE;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;107;1;1;BASE
1479;EU SE;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU SE;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1479;EU SI;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;115;1;1;BASE
1479;EU SI;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;240;1;1;BASE
1479;EU SI;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;300;1;1;BASE
1479;EU SI;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;107;1;1;BASE
1479;EU SI;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU SI;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1479;EU SK;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;115;1;1;BASE
1479;EU SK;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;240;1;1;BASE
1479;EU SK;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;300;1;1;BASE
1479;EU SK;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;107;1;1;BASE
1479;EU SK;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;223.2;1;1;BASE
1479;EU SK;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;279;1;1;BASE
1509;EU AT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;150;1;1;BASE
1509;EU AT;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;425;1;1;BASE
1509;EU AT;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;500;1;1;BASE
1509;EU AT;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;139.7;1;1;BASE
1509;EU AT;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;395.7;1;1;BASE
1509;EU AT;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;465.5;1;1;BASE
1509;EU BE;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;171;1;1;BASE
1509;EU BE;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;484.5;1;1;BASE
1509;EU BE;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;570;1;1;BASE
1509;EU BE;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;159.3;1;1;BASE
1509;EU BE;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;451.1;1;1;BASE
1509;EU BE;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;530.7;1;1;BASE
1509;EU BG;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;78;1;1;BASE
1509;EU BG;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;221;1;1;BASE
1509;EU BG;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;260;1;1;BASE
1509;EU BG;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;72.7;1;1;BASE
1509;EU BG;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;205.8;1;1;BASE
1509;EU BG;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;242.1;1;1;BASE
1509;EU CY;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;78;1;1;BASE
1509;EU CY;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;221;1;1;BASE
1509;EU CY;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;260;1;1;BASE
1509;EU CY;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;72.7;1;1;BASE
1509;EU CY;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;205.8;1;1;BASE
1509;EU CY;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;242.1;1;1;BASE
1509;EU CZ;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;78;1;1;BASE
1509;EU CZ;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;221;1;1;BASE
1509;EU CZ;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;260;1;1;BASE
1509;EU CZ;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;72.7;1;1;BASE
1509;EU CZ;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;205.8;1;1;BASE
1509;EU CZ;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;242.1;1;1;BASE
1509;EU DE;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;195;1;1;BASE
1509;EU DE;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;552.5;1;1;BASE
1509;EU DE;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;650;1;1;BASE
1509;EU DE;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;181.6;1;1;BASE
1509;EU DE;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;514.4;1;1;BASE
1509;EU DE;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;605.2;1;1;BASE
1509;EU DK;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;150;1;1;BASE
1509;EU DK;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;425;1;1;BASE
1509;EU DK;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;500;1;1;BASE
1509;EU DK;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;139.7;1;1;BASE
1509;EU DK;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;395.7;1;1;BASE
1509;EU DK;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;465.5;1;1;BASE
1509;EU EE;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;78;1;1;BASE
1509;EU EE;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;221;1;1;BASE
1509;EU EE;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;260;1;1;BASE
1509;EU EE;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;72.7;1;1;BASE
1509;EU EE;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;205.8;1;1;BASE
1509;EU EE;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;242.1;1;1;BASE
1509;EU ES;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;150;1;1;BASE
1509;EU ES;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;425;1;1;BASE
1509;EU ES;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;500;1;1;BASE
1509;EU ES;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;139.7;1;1;BASE
1509;EU ES;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;395.7;1;1;BASE
1509;EU ES;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;465.5;1;1;BASE
1509;EU FI;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;150;1;1;BASE
1509;EU FI;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;425;1;1;BASE
1509;EU FI;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;500;1;1;BASE
1509;EU FI;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;139.7;1;1;BASE
1509;EU FI;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;395.7;1;1;BASE
1509;EU FI;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;465.5;1;1;BASE
1509;EU FR;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;144;1;1;BASE
1509;EU FR;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;408;1;1;BASE
1509;EU FR;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;480;1;1;BASE
1509;EU FR;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;134.1;1;1;BASE
1509;EU FR;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;379.9;1;1;BASE
1509;EU FR;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;446.9;1;1;BASE
1509;EU GB;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;153;1;1;BASE
1509;EU GB;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;433.5;1;1;BASE
1509;EU GB;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;510;1;1;BASE
1509;EU GB;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;142.5;1;1;BASE
1509;EU GB;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;403.6;1;1;BASE
1509;EU GB;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;474.9;1;1;BASE
1509;EU GR;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;102;1;1;BASE
1509;EU GR;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;289;1;1;BASE
1509;EU GR;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;340;1;1;BASE
1509;EU GR;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;95;1;1;BASE
1509;EU GR;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;269.1;1;1;BASE
1509;EU GR;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;316.6;1;1;BASE
1509;EU HR;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;78;1;1;BASE
1509;EU HR;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;221;1;1;BASE
1509;EU HR;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;260;1;1;BASE
1509;EU HR;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;72.7;1;1;BASE
1509;EU HR;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;205.8;1;1;BASE
1509;EU HR;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;242.1;1;1;BASE
1509;EU HU;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;78;1;1;BASE
1509;EU HU;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;221;1;1;BASE
1509;EU HU;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;260;1;1;BASE
1509;EU HU;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;72.7;1;1;BASE
1509;EU HU;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;205.8;1;1;BASE
1509;EU HU;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;242.1;1;1;BASE
1509;EU IE;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;150;1;1;BASE
1509;EU IE;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;425;1;1;BASE
1509;EU IE;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;500;1;1;BASE
1509;EU IE;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;139.7;1;1;BASE
1509;EU IE;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;395.7;1;1;BASE
1509;EU IE;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;465.5;1;1;BASE
1509;EU IS;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;150;1;1;BASE
1509;EU IS;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;425;1;1;BASE
1509;EU IS;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;500;1;1;BASE
1509;EU IS;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;139.7;1;1;BASE
1509;EU IS;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;395.7;1;1;BASE
1509;EU IS;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;465.5;1;1;BASE
1509;EU IT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;150;1;1;BASE
1509;EU IT;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;425;1;1;BASE
1509;EU IT;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;500;1;1;BASE
1509;EU IT;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;139.7;1;1;BASE
1509;EU IT;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;395.7;1;1;BASE
1509;EU IT;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;465.5;1;1;BASE
1509;EU LT;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;78;1;1;BASE
1509;EU LT;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;221;1;1;BASE
1509;EU LT;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;260;1;1;BASE
1509;EU LT;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;72.7;1;1;BASE
1509;EU LT;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;205.8;1;1;BASE
1509;EU LT;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;242.1;1;1;BASE
1509;EU LU;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;171;1;1;BASE
1509;EU LU;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;484.5;1;1;BASE
1509;EU LU;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;570;1;1;BASE
1509;EU LU;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;159.3;1;1;BASE
1509;EU LU;EU;2025;2024;PR-REG EU0;AKL-JUG;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;451.1;1;1;BASE
1509;EU LU;EU;2025;2024;PR-REG EU0;AKL-ERW;OHN-UNF;BASE;BASE;;FRAST1;FRA-300;530.7;1;1;BASE
1509;EU LV;EU;2025;2024;PR-REG EU0;AKL-KIN;MIT-UNF;BASE;BASE;K1;FRAST1;FRA-0;78;1;1;BASE
1509;EU LV;EU;2025;2024;PR-REG EU0;AKL-JUG;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;221;1;1;BASE
1509;EU LV;EU;2025;2024;PR-REG EU0;AKL-ERW;MIT-UNF;BASE;BASE;;FRAST1;FRA-300;260;1;1;BASE
1509;EU LV;EU;2025;2024;PR-REG EU0;AKL-KIN;OHN-UNF;BASE;BASE;K1;FRAST1;FRA-0;72.7;1;1;BASE
